"data","retweeted_authors","authors"
"2014-11-15",NA,"Zairbel"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"ilVergante"
"2014-11-15",NA,"emerge67"
"2014-11-15",NA,"_TheWitch_"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"vittoriopasteris"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"vittoriopasteris"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"ForzaCarrara"
"2014-11-15",NA,"so77nia"
"2014-11-15",NA,"crpiemonte"
"2014-11-15",NA,"grazia_to"
"2014-11-15",NA,"CostrIlFuturo"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"Miti_Vigliero"
"2014-11-15",NA,"_TheWitch_"
"2014-11-15",NA,"tizianacampodon"
"2014-11-15",NA,"MarilenaLualdi"
"2014-11-15",NA,"Bluesbuntu"
"2014-11-15",NA,"_TheWitch_"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"patrizia6119"
"2014-11-15",NA,"Giov1947"
"2014-11-15",NA,"Aringoogle"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"Aringoogle"
"2014-11-15",NA,"MarkJonne"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"RadioBeckwith"
"2014-11-15",NA,"RadioBeckwith"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Pedrito1954"
"2014-11-15",NA,"Tacchinovino"
"2014-11-15",NA,"ProteggereI"
"2014-11-15",NA,"ProteggereI"
"2014-11-15",NA,"ProteggereI"
"2014-11-15",NA,"coscienzavigile"
"2014-11-15",NA,"darklovers"
"2014-11-15",NA,"alybio"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"DanyDeg77"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"meteoonlineit"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Territori_Italy"
"2014-11-15",NA,"Plinuz"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"topedobis"
"2014-11-15",NA,"cerberoTO"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"SOL_CRI_Giaveno"
"2014-11-15",NA,"Marinamas"
"2014-11-15",NA,"Marinamas"
"2014-11-15",NA,"Miti_Vigliero"
"2014-11-15",NA,"Marinamas"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"SML2020"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"dileguossi"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"alemassimo00"
"2014-11-15",NA,"Emergenza24"
"2014-11-15",NA,"MarkJonne"
"2014-11-15",NA,"_TheWitch_"
"2014-11-15",NA,"massimo_san"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"torinovalley"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"topedobis"
"2014-11-15",NA,"simoscagliotti"
"2014-11-15",NA,"cetelina"
"2014-11-15",NA,"cetelina"
"2014-11-15",NA,"pvlucapv"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"federicaghiga"
"2014-11-15",NA,"_TheWitch_"
"2014-11-15",NA,"SoaveAnna"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"darklovers"
"2014-11-15",NA,"federicaghiga"
"2014-11-15",NA,"federicaghiga"
"2014-11-15",NA,"yes_political"
"2014-11-15",NA,"luca883"
"2014-11-15",NA,"nadiameriggio"
"2014-11-15",NA,"AntonioSpadafo4"
"2014-11-15",NA,"nadiameriggio"
"2014-11-15",NA,"gianlucamorino"
"2014-11-15",NA,"angelatanania"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"enotecaliguria"
"2014-11-15",NA,"tigella"
"2014-11-15",NA,"gianlucamorino"
"2014-11-15",NA,"paola_faravelli"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"MissPerspy"
"2014-11-15",NA,"andrewpasq"
"2014-11-15",NA,"_SoundOfThunder"
"2014-11-15",NA,"gianlucamorino"
"2014-11-15",NA,"SVOGLIANO"
"2014-11-15",NA,"arcadiacss"
"2014-11-15",NA,"gianlucamorino"
"2014-11-15",NA,"DanieleKeshk"
"2014-11-15",NA,"Vespro3"
"2014-11-15",NA,"CesarePiva"
"2014-11-15",NA,"SilviaNicolucci"
"2014-11-15",NA,"isopaci"
"2014-11-15",NA,"S_Lor75"
"2014-11-15",NA,"alberto_pilotto"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"Edoteque"
"2014-11-15",NA,"MariKittyPirate"
"2014-11-15",NA,"yes_political"
"2014-11-15",NA,"NirvanaArnoulet"
"2014-11-15",NA,"Emergenza24"
"2014-11-15",NA,"sferalab"
"2014-11-15",NA,"PaolaMilani1"
"2014-11-15",NA,"Fra__Ce"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Guarene2020"
"2014-11-15",NA,"CollineDigitali"
"2014-11-15",NA,"SOL_CRI_Giaveno"
"2014-11-15",NA,"Granda_p_Comuni"
"2014-11-15",NA,"Tixy_Cos"
"2014-11-15",NA,"PistoneMoris"
"2014-11-15",NA,"doranapolitano"
"2014-11-15",NA,"1lupogrigio"
"2014-11-15",NA,"FabioMelloGrand"
"2014-11-15",NA,"bigfab1"
"2014-11-15",NA,"bigfab1"
"2014-11-15",NA,"bigfab1"
"2014-11-15",NA,"Aringoogle"
"2014-11-15",NA,"mainvece"
"2014-11-15",NA,"mainvece"
"2014-11-15",NA,"lacolombera"
"2014-11-15",NA,"robertore62"
"2014-11-15",NA,"ERA_Arenzano"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"wytek"
"2014-11-15",NA,"lucazabapozzi"
"2014-11-15",NA,"solops"
"2014-11-15",NA,"Tacchinovino"
"2014-11-15",NA,"Tacchinovino"
"2014-11-15",NA,"DanyDeg77"
"2014-11-15",NA,"brecomtech"
"2014-11-15",NA,"ClaudiaCavadore"
"2014-11-15",NA,"DadoTes"
"2014-11-15",NA,"federicaghiga"
"2014-11-15",NA,"_TheWitch_"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"AgorLerici"
"2014-11-15",NA,"simoscagliotti"
"2014-11-15",NA,"GiuliaC89"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"ClaudiaCavadore"
"2014-11-15",NA,"MeteoTweet24"
"2014-11-15",NA,"Stefano_Corda"
"2014-11-15",NA,"_TheWitch_"
"2014-11-15",NA,"ClaudiaCavadore"
"2014-11-15",NA,"FlipRuth"
"2014-11-15",NA,"FlipRuth"
"2014-11-15",NA,"federicaghiga"
"2014-11-15",NA,"Plinuz"
"2014-11-15",NA,"raffamuffin"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"CostrIlFuturo"
"2014-11-15",NA,"Stefano_Berti"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"strutturafine"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"darklovers"
"2014-11-15",NA,"solops"
"2014-11-15",NA,"Plinuz"
"2014-11-15",NA,"GianlucaMiglio"
"2014-11-15",NA,"Lindina80"
"2014-11-15",NA,"3BMeteo"
"2014-11-15",NA,"lubuwetter"
"2014-11-15",NA,"TizianaBtz"
"2014-11-15",NA,"Giancagt6"
"2014-11-15",NA,"bimba_pigra"
"2014-11-15",NA,"poldo_stop"
"2014-11-15",NA,"ballani_alessia"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"insopportabile"
"2014-11-15",NA,"AntonioFantastk"
"2014-11-15",NA,"crisottobre"
"2014-11-15",NA,"nuovafinanza"
"2014-11-15",NA,"gattongattoni"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"fullo75"
"2014-11-15",NA,"solops"
"2014-11-15",NA,"massimo_san"
"2014-11-15",NA,"angelatanania"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"federicaghiga"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"freccia_92"
"2014-11-15",NA,"stefierena"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"semprecontro"
"2014-11-15",NA,"NGaribbo"
"2014-11-15",NA,"iseeadarkness_"
"2014-11-15",NA,"SofiaCoppola5"
"2014-11-15",NA,"66_mush"
"2014-11-15",NA,"Emergenza24"
"2014-11-15",NA,"elena_genta"
"2014-11-15",NA,"PaoloRieux"
"2014-11-15",NA,"LauraDelT"
"2014-11-15",NA,"paoladelusa"
"2014-11-15",NA,"LauraDelT"
"2014-11-15",NA,"IrishEagle"
"2014-11-15",NA,"solagimma"
"2014-11-15",NA,"Pasminutomant"
"2014-11-15",NA,"robertore62"
"2014-11-15",NA,"1lupogrigio"
"2014-11-15",NA,"PedroCFernandez"
"2014-11-15",NA,"LucianaCiolfi"
"2014-11-15",NA,"Photonat_it"
"2014-11-15",NA,"Krazy9Kat"
"2014-11-15",NA,"frwwin"
"2014-11-15",NA,"ElisaPistolesi"
"2014-11-15",NA,"lidia_roberto"
"2014-11-15",NA,"EEzio49"
"2014-11-15",NA,"Planck1777"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"Edoteque"
"2014-11-15",NA,"SerenaCerutti"
"2014-11-15",NA,"ILSOB1LL4"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Rosanna_Bau"
"2014-11-15",NA,"DavideGavi"
"2014-11-15",NA,"ElioDefrani"
"2014-11-15",NA,"ERA_Arenzano"
"2014-11-15",NA,"CRIaeprovtorino"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"ValeriaTomei75"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"wwwmeteoit"
"2014-11-15",NA,"patrizia6119"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"criskikka75"
"2014-11-15",NA,"Riuuk88"
"2014-11-15",NA,"Stopflood2013"
"2014-11-15",NA,"RadioBeckwith"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"RadioBeckwith"
"2014-11-15",NA,"yes_political"
"2014-11-15",NA,"ilVergante"
"2014-11-15",NA,"sfmtorino"
"2014-11-15",NA,"SoniaFrizziero"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"lucaguglieri"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"silvia__cafagna"
"2014-11-15",NA,"bobmcgreghy"
"2014-11-15",NA,"cotrozzi_lisa"
"2014-11-15",NA,"CiriacoPia"
"2014-11-15",NA,"lesherbes"
"2014-11-15",NA,"granatafr"
"2014-11-15",NA,"mariagraziaber7"
"2014-11-15",NA,"m_castellano76"
"2014-11-15",NA,"SpiderJer"
"2014-11-15",NA,"rafcalandra"
"2014-11-15",NA,"leviatano73"
"2014-11-15",NA,"Kottomano"
"2014-11-15",NA,"sydlsd"
"2014-11-15",NA,"RadioPerusia"
"2014-11-15",NA,"Alessandrobarix"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"GianniVezzani1"
"2014-11-15",NA,"p_khristian"
"2014-11-15",NA,"tanjustice8"
"2014-11-15",NA,"CasaOrtenzi"
"2014-11-15",NA,"cotrozzi_lisa"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"Bruschi_Segest"
"2014-11-15",NA,"wwwmeteoit"
"2014-11-15",NA,"GandalfilGrigi1"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"putredine"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Giancagt6"
"2014-11-15",NA,"ProteggereI"
"2014-11-15",NA,"visitorcity"
"2014-11-15",NA,"aperru1"
"2014-11-15",NA,"semprecontro"
"2014-11-15",NA,"mariagraziaber7"
"2014-11-15",NA,"anna_dtt"
"2014-11-15",NA,"ProteggereI"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"campochiarenti"
"2014-11-15",NA,"Darosyndy"
"2014-11-15",NA,"Warehouseman59"
"2014-11-15",NA,"Warehouseman59"
"2014-11-15",NA,"lilasart"
"2014-11-15",NA,"maurizio_pagni"
"2014-11-15",NA,"rptmtt"
"2014-11-15",NA,"nadiameriggio"
"2014-11-15",NA,"frap1975"
"2014-11-15",NA,"semprecontro"
"2014-11-15",NA,"3BMeteo"
"2014-11-15",NA,"etchisei"
"2014-11-15",NA,"Sem_Me"
"2014-11-15",NA,"dmazzi96"
"2014-11-15",NA,"GianniVezzani1"
"2014-11-15",NA,"federicaghiga"
"2014-11-15",NA,"tanjustice8"
"2014-11-15",NA,"Abicetta"
"2014-11-15",NA,"eligiallorossa"
"2014-11-15",NA,"Lequazione"
"2014-11-15",NA,"Ilnuovobrigante"
"2014-11-15",NA,"EmanuelaManola"
"2014-11-15",NA,"alba90yt"
"2014-11-15",NA,"patriziaandreoz"
"2014-11-15",NA,"Alberella"
"2014-11-15",NA,"Elena140289"
"2014-11-15",NA,"jacque1872"
"2014-11-15",NA,"annaferri2"
"2014-11-15",NA,"Mellusilver"
"2014-11-15",NA,"Beppeley"
"2014-11-15",NA,"Miti_Vigliero"
"2014-11-15",NA,"DIamartino"
"2014-11-15",NA,"Kottomano"
"2014-11-15",NA,"paola_faravelli"
"2014-11-15",NA,"federicaghiga"
"2014-11-15",NA,"Criss76Cristina"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"ZeloAssoluto"
"2014-11-15",NA,"yes_political"
"2014-11-15",NA,"_MarcoSalaris"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"fiordisale"
"2014-11-15",NA,"RadioPerusia"
"2014-11-15",NA,"speziapolis"
"2014-11-15",NA,"wwwmeteoit"
"2014-11-15",NA,"polmaxim"
"2014-11-15",NA,"PinoPascale"
"2014-11-15",NA,"albezzano"
"2014-11-15",NA,"PivaPaola"
"2014-11-15",NA,"saraverta"
"2014-11-15",NA,"PivaPaola"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"antonellaval6"
"2014-11-15",NA,"giovanni_dutto"
"2014-11-15",NA,"3BMeteo"
"2014-11-15",NA,"semprecontro"
"2014-11-15",NA,"Miti_Vigliero"
"2014-11-15",NA,"FerrLamiaterra"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"tullostilio"
"2014-11-15",NA,"SandroLeccese"
"2014-11-15",NA,"Tacchinovino"
"2014-11-15",NA,"LetiziaAmoroso1"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"parolesogni"
"2014-11-15",NA,"MonicaMonicaxx"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"paoladelusa"
"2014-11-15",NA,"Warehouseman59"
"2014-11-15",NA,"cannaWH"
"2014-11-15",NA,"Airone_Azzurro"
"2014-11-15",NA,"IleniaMancin"
"2014-11-15",NA,"Martinol87"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"Cittadinireatti"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"danytorino"
"2014-11-15",NA,"Rosy_Indy"
"2014-11-15",NA,"danytorino"
"2014-11-15",NA,"Stefanosav1972"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"ilVergante"
"2014-11-15",NA,"netlifesrl"
"2014-11-15",NA,"danytorino"
"2014-11-15",NA,"giovanni_papale"
"2014-11-15",NA,"Felixia75"
"2014-11-15",NA,"Massimi82517927"
"2014-11-15",NA,"simonettasc"
"2014-11-15",NA,"Marinamas"
"2014-11-15",NA,"domedele"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"AnpasPiemonte"
"2014-11-15",NA,"AnpasPiemonte"
"2014-11-15",NA,"blogalessandria"
"2014-11-15",NA,"ScattiDLuce"
"2014-11-15",NA,"ragazzini64"
"2014-11-15",NA,"FlipRuth"
"2014-11-15",NA,"rosangelaregin1"
"2014-11-15",NA,"claudiutza_"
"2014-11-15",NA,"vittoriopasteris"
"2014-11-15",NA,"PasqualeTotaro"
"2014-11-15",NA,"FlipRuth"
"2014-11-15",NA,"frafra61_rossi"
"2014-11-15",NA,"laRossa05"
"2014-11-15",NA,"LinaGalLina"
"2014-11-15",NA,"SOL_CRI_Giaveno"
"2014-11-15",NA,"viorelvigna"
"2014-11-15",NA,"nicbasile"
"2014-11-15",NA,"crpiemonte"
"2014-11-15",NA,"crpiemonte"
"2014-11-15",NA,"crpiemonte"
"2014-11-15",NA,"SimonaBellarmin"
"2014-11-15",NA,"columdonnelly"
"2014-11-15",NA,"mayehmproject"
"2014-11-15",NA,"Turineis"
"2014-11-15",NA,"Turineis"
"2014-11-15",NA,"Turineis"
"2014-11-15",NA,"Turineis"
"2014-11-15",NA,"vuotodimemoria"
"2014-11-15",NA,"Piccamore"
"2014-11-15",NA,"giospanti"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"ProteggereI"
"2014-11-15",NA,"patty65g"
"2014-11-15",NA,"ProteggereI"
"2014-11-15",NA,"CarryCandy"
"2014-11-15",NA,"Italia_Social"
"2014-11-15",NA,"CuneoTweet"
"2014-11-15",NA,"wwwmeteoit"
"2014-11-15",NA,"wwwmeteoit"
"2014-11-15",NA,"lorytravagliat1"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"putredine"
"2014-11-15",NA,"gianlucamorino"
"2014-11-15",NA,"fircbvercelli"
"2014-11-15",NA,"mainvece"
"2014-11-15",NA,"ProntoPCBaveno"
"2014-11-15",NA,"semprecontro"
"2014-11-15",NA,"semprecontro"
"2014-11-15",NA,"antonellaval6"
"2014-11-15",NA,"semprecontro"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"SVOGLIANO"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"gtambo63"
"2014-11-15",NA,"Beppeley"
"2014-11-15",NA,"ClaudiaCavadore"
"2014-11-15",NA,"semprecontro"
"2014-11-15",NA,"blogalessandria"
"2014-11-15",NA,"pier_mar"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"vittoriopasteris"
"2014-11-15",NA,"patrizia6119"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"robertore62"
"2014-11-15",NA,"MatteoPagetti"
"2014-11-15",NA,"MatteoPagetti"
"2014-11-15",NA,"MatteoPagetti"
"2014-11-15",NA,"Kottomano"
"2014-11-15",NA,"annabelladellac"
"2014-11-15",NA,"calb71"
"2014-11-15",NA,"federicaghiga"
"2014-11-15",NA,"vittoriopasteris"
"2014-11-15",NA,"vittoriopasteris"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"SoaveAnna"
"2014-11-15",NA,"semprecontro"
"2014-11-15",NA,"radiopnr"
"2014-11-15",NA,"madbob"
"2014-11-15",NA,"Pozzolodintorni"
"2014-11-15",NA,"salvooo75"
"2014-11-15",NA,"RobertoZunino1"
"2014-11-15",NA,"enzosauro"
"2014-11-15",NA,"lillymonticone"
"2014-11-15",NA,"alberto_pilotto"
"2014-11-15",NA,"antonellaval6"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"MammeMatte"
"2014-11-15",NA,"vittoriopasteris"
"2014-11-15",NA,"helena9k"
"2014-11-15",NA,"Sergio1Ye"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"Marinamas"
"2014-11-15",NA,"SoaveAnna"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"patrizia6119"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"freccia_92"
"2014-11-15",NA,"Marinamas"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"wwwmeteoit"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"DavcbrDavide"
"2014-11-15",NA,"patrizia6119"
"2014-11-15",NA,"Marinamas"
"2014-11-15",NA,"tanjustice8"
"2014-11-15",NA,"MarilenaLualdi"
"2014-11-15",NA,"discoradioIT"
"2014-11-15",NA,"fabriziogaias"
"2014-11-15",NA,"PatriceinMilano"
"2014-11-15",NA,"donatobuc"
"2014-11-15",NA,"alaskaHQ"
"2014-11-15",NA,"dadadanix"
"2014-11-15",NA,"discoradioIT"
"2014-11-15",NA,"shanidar4"
"2014-11-15",NA,"CostanzaRdO"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"manuelamandruzz"
"2014-11-15",NA,"massimodonelli"
"2014-11-15",NA,"usurana"
"2014-11-15",NA,"ArtemisiaBa"
"2014-11-15",NA,"alyce_stregatta"
"2014-11-15",NA,"Aleqmela"
"2014-11-15",NA,"davideracconta"
"2014-11-15",NA,"raffaghellogian"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"fircbvercelli"
"2014-11-15",NA,"fimianif"
"2014-11-15",NA,"GiuliaC89"
"2014-11-15",NA,"fircbvercelli"
"2014-11-15",NA,"ilRetweettatore"
"2014-11-15",NA,"fabioferrero71"
"2014-11-15",NA,"Virus1979C"
"2014-11-15",NA,"LaraArali"
"2014-11-15",NA,"Robbetta"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"discoradioIT"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"vittoriopasteris"
"2014-11-15",NA,"vittoriopasteris"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"discoradioIT"
"2014-11-15",NA,"ilVergante"
"2014-11-15",NA,"TizianaCasini"
"2014-11-15",NA,"freccia_92"
"2014-11-15",NA,"quotidianopiem"
"2014-11-15",NA,"cirio_francesca"
"2014-11-15",NA,"ProntoPCBaveno"
"2014-11-15",NA,"PivaPaola"
"2014-11-15",NA,"neogrigio"
"2014-11-15",NA,"michelachiappon"
"2014-11-15",NA,"blogalessandria"
"2014-11-15",NA,"seccogladys"
"2014-11-15",NA,"seccogladys"
"2014-11-15",NA,"seccogladys"
"2014-11-15",NA,"e_cce"
"2014-11-15",NA,"e_cce"
"2014-11-15",NA,"GASirianni"
"2014-11-15",NA,"aranciaverde"
"2014-11-15",NA,"ilVergante"
"2014-11-15",NA,"lesherbes"
"2014-11-15",NA,"ArpaPiemonte"
"2014-11-15",NA,"slavina6"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"Ossmeteobargone"
"2014-11-15",NA,"max_aq"
"2014-11-15",NA,"Cisiamocisom"
"2014-11-15",NA,"AllertameteoPIE"
"2014-11-15",NA,"AllertameteoPIE"
"2014-11-15",NA,"oli1959"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"cogobeach666"
"2014-11-15",NA,"aa_273"
"2014-11-15",NA,"albezzano"
"2014-11-15",NA,"albezzano"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"diAlessandria"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"Stefano_Summa"
"2014-11-15",NA,"7sofficisoffi"
"2014-11-15",NA,"GallinaJack"
"2014-11-15",NA,"discoradioIT"
"2014-11-15",NA,"discoradioIT"
"2014-11-15",NA,"Miti_Vigliero"
"2014-11-15",NA,"mauri_devi"
"2014-11-15",NA,"criskikka75"
"2014-11-15",NA,"CarlaTrudu"
"2014-11-16",NA,"michdavico"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"DeniLuisa"
"2014-11-16",NA,"diAlessandria"
"2014-11-16",NA,"ArpaPiemonte"
"2014-11-16",NA,"ArpaPiemonte"
"2014-11-16",NA,"Beatrix_aka_BM"
"2014-11-16",NA,"ArpaPiemonte"
"2014-11-16",NA,"Gregnrg"
"2014-11-16",NA,"crpiemonte"
"2014-11-16",NA,"iacovit"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"frapgborello"
"2014-11-16",NA,"diAlessandria"
"2014-11-16",NA,"Stefano_Summa"
"2014-11-16",NA,"Stefano_Summa"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"vittoriopasteris"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"Sweetkisskaty"
"2014-11-16",NA,"e_cce"
"2014-11-16",NA,"ultimenotizie"
"2014-11-16",NA,"federicaghiga"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"AlCampodiSotto"
"2014-11-16",NA,"nadiameriggio"
"2014-11-16",NA,"SOL_CRI_Giaveno"
"2014-11-16",NA,"ProteggereI"
"2014-11-16",NA,"diAlessandria"
"2014-11-16",NA,"mx5red1"
"2014-11-16",NA,"mx5red1"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"vittoriopasteris"
"2014-11-16",NA,"twi_sabino"
"2014-11-16",NA,"ArpaPiemonte"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"QCanavese"
"2014-11-16",NA,"Aringoogle"
"2014-11-16",NA,"PittaC6"
"2014-11-16",NA,"quotidianopiem"
"2014-11-16",NA,"SimonaBellarmin"
"2014-11-16",NA,"diAlessandria"
